Country;Country_code;Who_region;Wb_income;Year;Month;Agegroup;Deaths;
Tokelau;TKL;WPR;;2021;11;5_14;;
Tokelau;TKL;WPR;;2021;4;0_4;;
Tokelau;TKL;WPR;;2021;8;0_4;;
Tokelau;TKL;WPR;;2021;11;0_4;;
Tokelau;TKL;WPR;;2021;7;15_64;;
Tokelau;TKL;WPR;;2021;10;65+;;
Tokelau;TKL;WPR;;2021;2;65+;;
Tokelau;TKL;WPR;;2021;6;0_4;;
Timor-Leste;TLS;SEAR;LMC;2021;3;15_64;0;
Timor-Leste;TLS;SEAR;LMC;2021;4;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;4;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;3;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;5;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;1;0_4;;
Timor-Leste;TLS;SEAR;LMC;2021;3;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;6;15_64;3;
Timor-Leste;TLS;SEAR;LMC;2021;1;15_64;0;
Timor-Leste;TLS;SEAR;LMC;2021;4;15_64;4;
Timor-Leste;TLS;SEAR;LMC;2021;1;65+;;
Timor-Leste;TLS;SEAR;LMC;2021;8;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;1;5_14;;
Timor-Leste;TLS;SEAR;LMC;2021;6;65+;1;
Timor-Leste;TLS;SEAR;LMC;2021;2;15_64;0;
Timor-Leste;TLS;SEAR;LMC;2021;11;15_64;0;
Timor-Leste;TLS;SEAR;LMC;2021;2;0_4;0;
Andorra;AND;EUR;HIC;2021;8;65+;;
Andorra;AND;EUR;HIC;2021;11;5_14;;
Argentina;ARG;AMR;UMC;2021;8;5_14;6;
Argentina;ARG;AMR;UMC;2021;9;0_4;1;
Tokelau;TKL;WPR;;2021;1;5_14;;
Tokelau;TKL;WPR;;2021;2;15_64;;
Tokelau;TKL;WPR;;2021;5;65+;;
Tokelau;TKL;WPR;;2021;1;0_4;;
Tokelau;TKL;WPR;;2021;1;15_64;;
Tokelau;TKL;WPR;;2021;5;5_14;;
Tokelau;TKL;WPR;;2021;5;15_64;;
Andorra;AND;EUR;HIC;2021;1;15_64;;
Tokelau;TKL;WPR;;2021;5;0_4;;
Andorra;AND;EUR;HIC;2021;2;15_64;;
Argentina;ARG;AMR;UMC;2021;7;0_4;4;
Andorra;AND;EUR;HIC;2021;9;65+;;
Argentina;ARG;AMR;UMC;2021;11;0_4;1;
Andorra;AND;EUR;HIC;2021;12;15_64;;
Andorra;AND;EUR;HIC;2021;9;5_14;;
Argentina;ARG;AMR;UMC;2021;5;15_64;6823;
Argentina;ARG;AMR;UMC;2021;8;15_64;1001;
Argentina;ARG;AMR;UMC;2021;12;65+;538;
Andorra;AND;EUR;HIC;2021;3;15_64;;
Timor-Leste;TLS;SEAR;LMC;2021;8;5_14;0;
Argentina;ARG;AMR;UMC;2021;9;15_64;331;
Tokelau;TKL;WPR;;2021;11;65+;;
Tonga;TON;WPR;UMC;2021;6;65+;;
Tonga;TON;WPR;UMC;2021;12;0_4;;
Tonga;TON;WPR;UMC;2021;10;15_64;;
Tonga;TON;WPR;UMC;2021;8;65+;;
Tonga;TON;WPR;UMC;2021;6;5_14;;
Tonga;TON;WPR;UMC;2021;10;65+;;
Tonga;TON;WPR;UMC;2021;5;15_64;;
Tonga;TON;WPR;UMC;2021;8;5_14;;
Tonga;TON;WPR;UMC;2021;5;65+;;
Tonga;TON;WPR;UMC;2021;9;15_64;;
Tonga;TON;WPR;UMC;2021;4;0_4;;
Tonga;TON;WPR;UMC;2021;8;0_4;;
Tonga;TON;WPR;UMC;2021;5;5_14;;
Tonga;TON;WPR;UMC;2021;8;15_64;;
Tonga;TON;WPR;UMC;2021;3;0_4;;
Tonga;TON;WPR;UMC;2021;7;65+;;
Tonga;TON;WPR;UMC;2021;5;0_4;;
Tonga;TON;WPR;UMC;2021;9;0_4;;
Tonga;TON;WPR;UMC;2021;10;5_14;;
Tonga;TON;WPR;UMC;2021;12;5_14;;
Tonga;TON;WPR;UMC;2021;10;0_4;;
Thailand;THA;SEAR;UMC;2021;12;15_64;;
Thailand;THA;SEAR;UMC;2021;6;15_64;;
Thailand;THA;SEAR;UMC;2021;8;15_64;;
Thailand;THA;SEAR;UMC;2021;12;65+;;
Thailand;THA;SEAR;UMC;2021;6;65+;;
Thailand;THA;SEAR;UMC;2021;9;15_64;;
Thailand;THA;SEAR;UMC;2021;10;0_4;;
Thailand;THA;SEAR;UMC;2021;9;65+;;
Tonga;TON;WPR;UMC;2021;7;5_14;;
Thailand;THA;SEAR;UMC;2021;11;15_64;;
Tonga;TON;WPR;UMC;2021;12;15_64;;
Tonga;TON;WPR;UMC;2021;11;65+;;
Thailand;THA;SEAR;UMC;2021;12;0_4;;
Tonga;TON;WPR;UMC;2021;11;5_14;;
Tonga;TON;WPR;UMC;2021;9;65+;;
Tonga;TON;WPR;UMC;2021;11;0_4;;
Tonga;TON;WPR;UMC;2021;11;15_64;;
Tonga;TON;WPR;UMC;2021;9;5_14;;
Tonga;TON;WPR;UMC;2021;12;65+;;
Argentina;ARG;AMR;UMC;2021;5;65+;8805;
Tonga;TON;WPR;UMC;2021;2;0_4;;
Tonga;TON;WPR;UMC;2021;4;15_64;;
Argentina;ARG;AMR;UMC;2021;3;65+;4171;
Argentina;ARG;AMR;UMC;2021;10;65+;200;
Argentina;ARG;AMR;UMC;2021;3;5_14;2;
Argentina;ARG;AMR;UMC;2021;5;5_14;9;
Argentina;ARG;AMR;UMC;2021;11;15_64;76;
Argentina;ARG;AMR;UMC;2021;4;0_4;6;
Argentina;ARG;AMR;UMC;2021;6;0_4;16;
Argentina;ARG;AMR;UMC;2021;1;15_64;1164;
Argentina;ARG;AMR;UMC;2021;11;5_14;0;
Argentina;ARG;AMR;UMC;2021;4;15_64;4481;
Argentina;ARG;AMR;UMC;2021;7;5_14;4;
Argentina;ARG;AMR;UMC;2021;3;0_4;2;
Argentina;ARG;AMR;UMC;2021;12;0_4;0;
Argentina;ARG;AMR;UMC;2021;4;5_14;3;
Argentina;ARG;AMR;UMC;2021;8;0_4;5;
Argentina;ARG;AMR;UMC;2021;3;15_64;1581;
Argentina;ARG;AMR;UMC;2021;12;15_64;195;
Argentina;ARG;AMR;UMC;2021;2;5_14;4;
Argentina;ARG;AMR;UMC;2021;10;15_64;88;
Argentina;ARG;AMR;UMC;2021;2;65+;2660;
Argentina;ARG;AMR;UMC;2021;2;0_4;7;
Tonga;TON;WPR;UMC;2021;7;15_64;;
Tonga;TON;WPR;UMC;2021;1;0_4;;
Tonga;TON;WPR;UMC;2021;6;15_64;;
Tonga;TON;WPR;UMC;2021;3;15_64;;
Tonga;TON;WPR;UMC;2021;6;0_4;;
Tonga;TON;WPR;UMC;2021;4;5_14;;
Tonga;TON;WPR;UMC;2021;2;15_64;;
Tonga;TON;WPR;UMC;2021;4;65+;;
Tonga;TON;WPR;UMC;2021;7;0_4;;
Tonga;TON;WPR;UMC;2021;3;65+;;
Thailand;THA;SEAR;UMC;2021;12;5_14;;
Tonga;TON;WPR;UMC;2021;2;65+;;
Tonga;TON;WPR;UMC;2021;3;5_14;;
Tonga;TON;WPR;UMC;2021;2;5_14;;
Tonga;TON;WPR;UMC;2021;1;65+;;
Tonga;TON;WPR;UMC;2021;1;5_14;;
Argentina;ARG;AMR;UMC;2021;2;15_64;830;
Argentina;ARG;AMR;UMC;2021;8;65+;2177;
Tonga;TON;WPR;UMC;2021;1;15_64;;
Thailand;THA;SEAR;UMC;2021;7;15_64;;
Togo;TGO;AFR;LIC;2021;11;65+;;
Timor-Leste;TLS;SEAR;LMC;2021;12;15_64;0;
Argentina;ARG;AMR;UMC;2021;12;5_14;3;
Argentina;ARG;AMR;UMC;2021;11;65+;241;
Argentina;ARG;AMR;UMC;2021;10;0_4;1;
Argentina;ARG;AMR;UMC;2021;10;5_14;1;
Argentina;ARG;AMR;UMC;2021;9;65+;766;
Andorra;AND;EUR;HIC;2021;10;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;5;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;6;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;7;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;8;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;5;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;9;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;5;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;12;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;6;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;1;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;12;5_14;;
Andorra;AND;EUR;HIC;2021;6;15_64;;
Andorra;AND;EUR;HIC;2021;10;65+;;
Andorra;AND;EUR;HIC;2021;12;65+;;
Andorra;AND;EUR;HIC;2021;8;15_64;;
Andorra;AND;EUR;HIC;2021;5;65+;;
Andorra;AND;EUR;HIC;2021;3;0_4;;
Andorra;AND;EUR;HIC;2021;2;65+;;
Andorra;AND;EUR;HIC;2021;9;0_4;;
Andorra;AND;EUR;HIC;2021;6;0_4;;
Andorra;AND;EUR;HIC;2021;3;5_14;;
Andorra;AND;EUR;HIC;2021;3;65+;;
Andorra;AND;EUR;HIC;2021;10;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;6;5_14;;
Andorra;AND;EUR;HIC;2021;6;5_14;;
Andorra;AND;EUR;HIC;2021;4;65+;;
Andorra;AND;EUR;HIC;2021;11;15_64;;
Andorra;AND;EUR;HIC;2021;6;65+;;
Andorra;AND;EUR;HIC;2021;4;5_14;;
Andorra;AND;EUR;HIC;2021;7;15_64;;
Andorra;AND;EUR;HIC;2021;12;5_14;;
Andorra;AND;EUR;HIC;2021;9;15_64;;
Andorra;AND;EUR;HIC;2021;5;15_64;;
Andorra;AND;EUR;HIC;2021;4;0_4;;
Andorra;AND;EUR;HIC;2021;8;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;1;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;7;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;3;15_64;;
Andorra;AND;EUR;HIC;2021;8;5_14;;
Andorra;AND;EUR;HIC;2021;11;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;8;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;3;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;9;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;4;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;10;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;4;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;11;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;4;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;11;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;10;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;10;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;10;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;11;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;11;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;7;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;12;0_4;;
Andorra;AND;EUR;HIC;2021;12;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;2;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;2;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;7;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;3;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;1;15_64;;
Andorra;AND;EUR;HIC;2021;11;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;8;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;3;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;1;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;12;65+;;
Andorra;AND;EUR;HIC;2021;7;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;4;0_4;;
Saint Pierre and Miquelon;SPM;AMR;;2021;2;15_64;;
Andorra;AND;EUR;HIC;2021;10;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;9;15_64;;
Saint Pierre and Miquelon;SPM;AMR;;2021;5;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;2;5_14;;
Saint Pierre and Miquelon;SPM;AMR;;2021;9;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;6;65+;;
Saint Pierre and Miquelon;SPM;AMR;;2021;8;65+;;
Timor-Leste;TLS;SEAR;LMC;2021;3;65+;0;
Andorra;AND;EUR;HIC;2021;1;65+;;
Andorra;AND;EUR;HIC;2021;5;5_14;;
Timor-Leste;TLS;SEAR;LMC;2021;7;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;12;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;11;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;7;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;12;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;9;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;10;0_4;0;
Togo;TGO;AFR;LIC;2021;12;65+;;
Togo;TGO;AFR;LIC;2021;10;0_4;;
Togo;TGO;AFR;LIC;2021;12;15_64;;
Togo;TGO;AFR;LIC;2021;11;5_14;;
Togo;TGO;AFR;LIC;2021;6;65+;;
Togo;TGO;AFR;LIC;2021;9;65+;;
Togo;TGO;AFR;LIC;2021;11;15_64;;
Togo;TGO;AFR;LIC;2021;6;5_14;;
Togo;TGO;AFR;LIC;2021;9;5_14;;
Togo;TGO;AFR;LIC;2021;10;5_14;;
Timor-Leste;TLS;SEAR;LMC;2021;10;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;12;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;7;15_64;1;
Timor-Leste;TLS;SEAR;LMC;2021;10;15_64;0;
Timor-Leste;TLS;SEAR;LMC;2021;2;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;8;65+;2;
Timor-Leste;TLS;SEAR;LMC;2021;4;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;2;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;9;15_64;1;
Togo;TGO;AFR;LIC;2021;11;0_4;;
Timor-Leste;TLS;SEAR;LMC;2021;5;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;5;15_64;3;
Togo;TGO;AFR;LIC;2021;5;65+;;
Timor-Leste;TLS;SEAR;LMC;2021;9;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;6;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;10;65+;0;
Timor-Leste;TLS;SEAR;LMC;2021;8;15_64;2;
Timor-Leste;TLS;SEAR;LMC;2021;6;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;11;0_4;;
Timor-Leste;TLS;SEAR;LMC;2021;9;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;7;0_4;0;
Timor-Leste;TLS;SEAR;LMC;2021;11;5_14;0;
Timor-Leste;TLS;SEAR;LMC;2021;5;65+;1;
Andorra;AND;EUR;HIC;2021;2;5_14;;
Togo;TGO;AFR;LIC;2021;9;0_4;;
Togo;TGO;AFR;LIC;2021;5;5_14;;
Togo;TGO;AFR;LIC;2021;4;5_14;;
Togo;TGO;AFR;LIC;2021;7;15_64;;
Togo;TGO;AFR;LIC;2021;3;65+;;
Togo;TGO;AFR;LIC;2021;6;0_4;;
Togo;TGO;AFR;LIC;2021;3;5_14;;
Togo;TGO;AFR;LIC;2021;4;65+;;
Togo;TGO;AFR;LIC;2021;2;5_14;;
Togo;TGO;AFR;LIC;2021;2;65+;;
Togo;TGO;AFR;LIC;2021;1;65+;;
Togo;TGO;AFR;LIC;2021;1;5_14;;
Andorra;AND;EUR;HIC;2021;1;0_4;;
Andorra;AND;EUR;HIC;2021;4;15_64;;
Andorra;AND;EUR;HIC;2021;1;5_14;;
Andorra;AND;EUR;HIC;2021;7;0_4;;
Andorra;AND;EUR;HIC;2021;5;0_4;;
Andorra;AND;EUR;HIC;2021;2;0_4;;
Andorra;AND;EUR;HIC;2021;7;5_14;;
Togo;TGO;AFR;LIC;2021;7;5_14;;
Togo;TGO;AFR;LIC;2021;6;15_64;;
Togo;TGO;AFR;LIC;2021;1;15_64;;
Togo;TGO;AFR;LIC;2021;8;15_64;;
Togo;TGO;AFR;LIC;2021;8;65+;;
Togo;TGO;AFR;LIC;2021;5;15_64;;
Togo;TGO;AFR;LIC;2021;12;5_14;;
Togo;TGO;AFR;LIC;2021;5;0_4;;
Togo;TGO;AFR;LIC;2021;8;5_14;;
Togo;TGO;AFR;LIC;2021;4;0_4;;
Togo;TGO;AFR;LIC;2021;12;0_4;;
Togo;TGO;AFR;LIC;2021;4;15_64;;
Togo;TGO;AFR;LIC;2021;10;15_64;;
Togo;TGO;AFR;LIC;2021;8;0_4;;
Togo;TGO;AFR;LIC;2021;10;65+;;
Togo;TGO;AFR;LIC;2021;3;15_64;;
Togo;TGO;AFR;LIC;2021;7;65+;;
Togo;TGO;AFR;LIC;2021;2;0_4;;
Togo;TGO;AFR;LIC;2021;9;15_64;;
Togo;TGO;AFR;LIC;2021;2;15_64;;
Togo;TGO;AFR;LIC;2021;7;0_4;;
Togo;TGO;AFR;LIC;2021;1;0_4;;
Togo;TGO;AFR;LIC;2021;3;0_4;;
Turkey;TUR;EUR;UMC;2021;5;0_4;0;
Thailand;THA;SEAR;UMC;2021;5;65+;;
Thailand;THA;SEAR;UMC;2021;11;65+;;
Tunisia;TUN;EMR;LMC;2021;3;5_14;;
Tunisia;TUN;EMR;LMC;2021;5;0_4;;
Tunisia;TUN;EMR;LMC;2021;2;5_14;;
Tunisia;TUN;EMR;LMC;2021;1;65+;;
Tunisia;TUN;EMR;LMC;2021;1;5_14;;
Tajikistan;TJK;EUR;LMC;2021;1;0_4;;
Tajikistan;TJK;EUR;LMC;2021;1;15_64;;
Tajikistan;TJK;EUR;LMC;2021;1;65+;;
Tajikistan;TJK;EUR;LMC;2021;2;0_4;;
Tajikistan;TJK;EUR;LMC;2021;1;5_14;;
Tajikistan;TJK;EUR;LMC;2021;2;15_64;;
Tajikistan;TJK;EUR;LMC;2021;3;5_14;;
Tajikistan;TJK;EUR;LMC;2021;2;65+;;
Tajikistan;TJK;EUR;LMC;2021;2;5_14;;
Tajikistan;TJK;EUR;LMC;2021;5;0_4;;
Tajikistan;TJK;EUR;LMC;2021;3;0_4;;
Tajikistan;TJK;EUR;LMC;2021;4;0_4;;
Tunisia;TUN;EMR;LMC;2021;5;5_14;;
Tunisia;TUN;EMR;LMC;2021;3;65+;;
Tunisia;TUN;EMR;LMC;2021;6;0_4;;
Tunisia;TUN;EMR;LMC;2021;4;5_14;;
Tunisia;TUN;EMR;LMC;2021;12;65+;;
Tunisia;TUN;EMR;LMC;2021;9;15_64;;
Tunisia;TUN;EMR;LMC;2021;6;65+;;
Tunisia;TUN;EMR;LMC;2021;2;15_64;;
Tunisia;TUN;EMR;LMC;2021;12;15_64;;
Tunisia;TUN;EMR;LMC;2021;8;65+;;
Tunisia;TUN;EMR;LMC;2021;5;65+;;
Tunisia;TUN;EMR;LMC;2021;2;0_4;;
Tajikistan;TJK;EUR;LMC;2021;5;15_64;;
Tunisia;TUN;EMR;LMC;2021;11;5_14;;
Tunisia;TUN;EMR;LMC;2021;5;15_64;;
Tunisia;TUN;EMR;LMC;2021;1;15_64;;
Tunisia;TUN;EMR;LMC;2021;10;5_14;;
Tunisia;TUN;EMR;LMC;2021;7;65+;;
Tunisia;TUN;EMR;LMC;2021;1;0_4;;
Tunisia;TUN;EMR;LMC;2021;6;5_14;;
Tunisia;TUN;EMR;LMC;2021;7;15_64;;
Tunisia;TUN;EMR;LMC;2021;6;15_64;;
Tunisia;TUN;EMR;LMC;2021;8;15_64;;
Tunisia;TUN;EMR;LMC;2021;2;65+;;
Tajikistan;TJK;EUR;LMC;2021;3;15_64;;
Tajikistan;TJK;EUR;LMC;2021;5;65+;;
Trinidad and Tobago;TTO;AMR;HIC;2021;12;5_14;2;
Tajikistan;TJK;EUR;LMC;2021;12;0_4;;
Tajikistan;TJK;EUR;LMC;2021;9;5_14;;
Trinidad and Tobago;TTO;AMR;HIC;2021;11;5_14;2;
Tajikistan;TJK;EUR;LMC;2021;8;0_4;;
Tajikistan;TJK;EUR;LMC;2021;11;0_4;;
Trinidad and Tobago;TTO;AMR;HIC;2021;9;5_14;1;
Tajikistan;TJK;EUR;LMC;2021;12;5_14;;
Tajikistan;TJK;EUR;LMC;2021;12;15_64;;
Trinidad and Tobago;TTO;AMR;HIC;2021;8;65+;112;
Tajikistan;TJK;EUR;LMC;2021;9;0_4;;
Tajikistan;TJK;EUR;LMC;2021;11;15_64;;
Trinidad and Tobago;TTO;AMR;HIC;2021;8;5_14;0;
Tajikistan;TJK;EUR;LMC;2021;12;65+;;
Tajikistan;TJK;EUR;LMC;2021;11;5_14;;
Trinidad and Tobago;TTO;AMR;HIC;2021;5;5_14;0;
Trinidad and Tobago;TTO;AMR;HIC;2021;5;0_4;0;
Tajikistan;TJK;EUR;LMC;2021;10;5_14;;
Tajikistan;TJK;EUR;LMC;2021;7;0_4;;
Tajikistan;TJK;EUR;LMC;2021;8;5_14;;
Tajikistan;TJK;EUR;LMC;2021;11;65+;;
Tajikistan;TJK;EUR;LMC;2021;3;65+;;
Tajikistan;TJK;EUR;LMC;2021;7;65+;;
Tajikistan;TJK;EUR;LMC;2021;7;15_64;;
Tajikistan;TJK;EUR;LMC;2021;6;0_4;;
Tajikistan;TJK;EUR;LMC;2021;4;15_64;;
Tajikistan;TJK;EUR;LMC;2021;8;65+;;
Tajikistan;TJK;EUR;LMC;2021;8;15_64;;
Tajikistan;TJK;EUR;LMC;2021;6;15_64;;
Tajikistan;TJK;EUR;LMC;2021;4;5_14;;
Tajikistan;TJK;EUR;LMC;2021;4;65+;;
Tajikistan;TJK;EUR;LMC;2021;9;15_64;;
Tajikistan;TJK;EUR;LMC;2021;6;65+;;
Tajikistan;TJK;EUR;LMC;2021;5;5_14;;
Tajikistan;TJK;EUR;LMC;2021;10;0_4;;
Tajikistan;TJK;EUR;LMC;2021;10;65+;;
Tajikistan;TJK;EUR;LMC;2021;7;5_14;;
Tajikistan;TJK;EUR;LMC;2021;6;5_14;;
Tajikistan;TJK;EUR;LMC;2021;10;15_64;;
Tajikistan;TJK;EUR;LMC;2021;9;65+;;
Trinidad and Tobago;TTO;AMR;HIC;2021;4;65+;29;
Tunisia;TUN;EMR;LMC;2021;7;0_4;;
Tunisia;TUN;EMR;LMC;2021;3;0_4;;
Turkey;TUR;EUR;UMC;2021;7;0_4;0;
Turkey;TUR;EUR;UMC;2021;5;5_14;0;
Turkey;TUR;EUR;UMC;2021;2;0_4;0;
Turkey;TUR;EUR;UMC;2021;6;0_4;0;
Turkey;TUR;EUR;UMC;2021;4;5_14;0;
Turkey;TUR;EUR;UMC;2021;1;65+;3482;
Turkey;TUR;EUR;UMC;2021;5;65+;3788;
Turkey;TUR;EUR;UMC;2021;4;15_64;3469;
Turkey;TUR;EUR;UMC;2021;5;15_64;2774;
Turkey;TUR;EUR;UMC;2021;1;5_14;0;
Turkey;TUR;EUR;UMC;2021;3;5_14;0;
Turkey;TUR;EUR;UMC;2021;3;0_4;0;
Turkey;TUR;EUR;UMC;2021;1;15_64;1026;
American Samoa;ASM;WPR;HIC;2021;9;0_4;;
American Samoa;ASM;WPR;HIC;2021;9;15_64;;
Saint Lucia;LCA;AMR;UMC;2021;9;15_64;;
Saint Lucia;LCA;AMR;UMC;2021;11;0_4;;
Turkey;TUR;EUR;UMC;2021;2;15_64;557;
Turkey;TUR;EUR;UMC;2021;7;15_64;414;
Turkey;TUR;EUR;UMC;2021;9;15_64;2164;
Turkey;TUR;EUR;UMC;2021;2;5_14;0;
Turkey;TUR;EUR;UMC;2021;4;65+;5120;
Turkey;TUR;EUR;UMC;2021;12;5_14;0;
Turkey;TUR;EUR;UMC;2021;12;65+;4970;
Turkey;TUR;EUR;UMC;2021;6;65+;1697;
Turkey;TUR;EUR;UMC;2021;4;0_4;0;
Turkey;TUR;EUR;UMC;2021;11;5_14;0;
Turkey;TUR;EUR;UMC;2021;12;0_4;0;
Turkey;TUR;EUR;UMC;2021;6;5_14;0;
American Samoa;ASM;WPR;HIC;2021;9;5_14;;
Turkey;TUR;EUR;UMC;2021;3;65+;2667;
Turkey;TUR;EUR;UMC;2021;8;5_14;0;
Turkey;TUR;EUR;UMC;2021;3;15_64;1030;
Turkey;TUR;EUR;UMC;2021;1;0_4;0;
Turkey;TUR;EUR;UMC;2021;10;15_64;1393;
Turkey;TUR;EUR;UMC;2021;8;15_64;1322;
Turkey;TUR;EUR;UMC;2021;2;65+;2021;
Turkey;TUR;EUR;UMC;2021;9;65+;6285;
Turkey;TUR;EUR;UMC;2021;8;0_4;0;
Turkey;TUR;EUR;UMC;2021;11;0_4;0;
Tunisia;TUN;EMR;LMC;2021;9;65+;;
Syrian Arab Republic;SYR;EMR;LIC;2021;8;5_14;1;
Saint Lucia;LCA;AMR;UMC;2021;10;65+;;
Tunisia;TUN;EMR;LMC;2021;10;65+;;
Tunisia;TUN;EMR;LMC;2021;9;5_14;;
Tunisia;TUN;EMR;LMC;2021;9;0_4;;
Tunisia;TUN;EMR;LMC;2021;8;5_14;;
Tunisia;TUN;EMR;LMC;2021;8;0_4;;
Tunisia;TUN;EMR;LMC;2021;7;5_14;;
Tunisia;TUN;EMR;LMC;2021;12;5_14;;
Tunisia;TUN;EMR;LMC;2021;4;65+;;
Tunisia;TUN;EMR;LMC;2021;12;0_4;;
Tunisia;TUN;EMR;LMC;2021;4;15_64;;
Tunisia;TUN;EMR;LMC;2021;11;65+;;
Tunisia;TUN;EMR;LMC;2021;4;0_4;;
Tunisia;TUN;EMR;LMC;2021;11;0_4;;
Tunisia;TUN;EMR;LMC;2021;11;15_64;;
Tunisia;TUN;EMR;LMC;2021;3;15_64;;
Tunisia;TUN;EMR;LMC;2021;10;0_4;;
Tunisia;TUN;EMR;LMC;2021;10;15_64;;
Argentina;ARG;AMR;UMC;2021;7;15_64;2299;
Argentina;ARG;AMR;UMC;2021;1;5_14;2;
Argentina;ARG;AMR;UMC;2021;6;65+;8442;
Argentina;ARG;AMR;UMC;2021;6;15_64;6145;
American Samoa;ASM;WPR;HIC;2021;9;65+;;
Saint Lucia;LCA;AMR;UMC;2021;12;65+;;
Saint Lucia;LCA;AMR;UMC;2021;11;65+;;
Syrian Arab Republic;SYR;EMR;LIC;2021;11;15_64;27;
Saint Lucia;LCA;AMR;UMC;2021;12;0_4;;
Saint Lucia;LCA;AMR;UMC;2021;12;5_14;;
Syrian Arab Republic;SYR;EMR;LIC;2021;10;15_64;64;
Syrian Arab Republic;SYR;EMR;LIC;2021;9;5_14;2;
Saint Lucia;LCA;AMR;UMC;2021;11;5_14;;
Syrian Arab Republic;SYR;EMR;LIC;2021;12;65+;10;
Syrian Arab Republic;SYR;EMR;LIC;2021;9;65+;145;
Syrian Arab Republic;SYR;EMR;LIC;2021;12;0_4;0;
Syrian Arab Republic;SYR;EMR;LIC;2021;10;65+;107;
Syrian Arab Republic;SYR;EMR;LIC;2021;12;15_64;7;
Syrian Arab Republic;SYR;EMR;LIC;2021;11;0_4;1;
Syrian Arab Republic;SYR;EMR;LIC;2021;11;5_14;0;
